PARAMS,swe-User,G Threshold =>,1.47,,Fall Detect Frequency [Hz],10,,,
Time_Begin,Fri Apr  1 16:36:17 2022,,Fall Event Recorded?,True,,False Positive?,False,,
Time End,Fri Apr  1 16:36:31 2022,,Fall Time,NULL,NULL,,,,
,,,,,,,,,
SWAY METRICS,,Mean Sway Distance [m],0.9238373402816404,,Mean Sway Velocity [m/s],,0.0065541177121040154,,
,,,,,,,,,
Epoch Time [s],Quat_1,Quat_2,Quat_3,Quat_4,Lin_Acc_1 [m/s^2],Lin_Acc_2,Lin_Acc_3,C.O.P._x,C.O.P._y
1648845377.5369198,0.10845947265625,-0.65472412109375,-0.16748046875,-0.72906494140625,0.07,-0.03,0.0,0.7161744566225852,-0.6013707933484814
1648845377.5971181,0.1072998046875,-0.654541015625,-0.166015625,-0.729736328125,0.07,-0.05,0.0,0.7100917796756344,-0.6083582597373671
1648845377.720341,0.106201171875,-0.65478515625,-0.16473388671875,-0.72998046875,0.08,-0.13,0.0,0.7081133990896379,-0.6106564602132725
1648845377.7813213,0.10498046875,-0.65496826171875,-0.16302490234375,-0.7303466796875,0.24,-0.08,0.09,0.7035376750607946,-0.6157849282020995
1648845377.8428762,0.104248046875,-0.65411376953125,-0.16168212890625,-0.73150634765625,0.03,0.07,-0.1,0.6914343034583439,-0.6289350963746709
1648845377.9033885,0.102294921875,-0.65301513671875,-0.1593017578125,-0.7332763671875,0.12,0.47000000000000003,-0.22,0.6760205650033324,-0.6448949735469531
1648845377.9515002,0.09832763671875,-0.650634765625,-0.15576171875,-0.7366943359375,-0.07,0.38,-0.14,0.6531920154390377,-0.6668986299294697
1648845378.0121682,0.0914306640625,-0.64764404296875,-0.1505126953125,-0.7413330078125,0.19,0.29,-0.1,0.629553115882924,-0.6877723913245875
1648845378.058924,0.08404541015625,-0.6461181640625,-0.1434326171875,-0.74493408203125,-0.39,0.17,-0.3,0.6070627124336238,-0.7064918107429184
1648845378.1202266,0.07110595703125,-0.650390625,-0.13067626953125,-0.744873046875,-1.19,0.33,0.08,0.6091177176177502,-0.7052818220970481
1648845378.182709,0.061279296875,-0.66461181640625,-0.11688232421875,-0.7354736328125,1.71,-0.84,1.1400000000000001,0.6680811765411253,-0.65410952376573
1648845378.243377,0.05389404296875,-0.67523193359375,-0.1058349609375,-0.72796630859375,0.0,-0.22,0.26,0.7300992193594609,-0.5867288476954396
1648845378.3050568,0.04443359375,-0.68048095703125,-0.10137939453125,-0.724365234375,-0.67,0.11,0.61,0.7987133257811813,-0.4906181038785582
1648845378.3516772,0.0299072265625,-0.6849365234375,-0.09783935546875,-0.72137451171875,-0.14,-0.61,0.02,0.8639391623703412,-0.3648629348162599
1648845378.4126854,0.01605224609375,-0.692626953125,-0.09613037109375,-0.71466064453125,0.32,-0.35000000000000003,-0.32,0.921953030959236,-0.17510011755800398
1648845378.4748182,0.0086669921875,-0.70367431640625,-0.093505859375,-0.70428466796875,0.8,-0.49,-0.15,0.9366847312846749,0.06076216159900836
1648845378.5457156,0.006103515625,-0.71160888671875,-0.09234619140625,-0.69647216796875,-1.36,0.09,0.39,0.911010208681344,0.22463226945559195
1648845378.6063938,-0.00091552734375,-0.73748779296875,-0.09259033203125,-0.6689453125,1.1,-0.36,1.24,0.7193371644856622,0.5948889355176222
1648845378.703499,-0.0008544921875,-0.76025390625,-0.0986328125,-0.64208984375,1.58,0.61,1.26,0.5531609612963676,0.7402843784403081
1648845378.7506845,0.0010986328125,-0.7886962890625,-0.10467529296875,-0.60577392578125,2.69,0.68,-0.71,0.3993959129929946,0.8119052811973996
1648845378.8126845,0.00653076171875,-0.80279541015625,-0.107666015625,-0.58636474609375,1.58,0.97,-1.36,0.32636064955613736,0.8298376520174783
1648845378.8736906,0.0040283203125,-0.811767578125,-0.10986328125,-0.57354736328125,0.6900000000000001,0.2,-1.08,0.3095478332356364,0.8259742762458884
1648845378.9396603,0.00177001953125,-0.82122802734375,-0.10809326171875,-0.560302734375,1.6500000000000001,-0.39,-0.13,0.2842088545398544,0.8236488266448919
1648845379.0041375,-0.001953125,-0.830322265625,-0.10821533203125,-0.54669189453125,1.07,0.2,-1.19,0.2715458467159555,0.8153838791106154
1648845379.104433,-0.00592041015625,-0.83978271484375,-0.12176513671875,-0.529052734375,0.74,-0.25,-0.39,0.28228889133039686,0.7941973888750619
1648845379.104433,-0.00665283203125,-0.84320068359375,-0.12847900390625,-0.52203369140625,2.17,-0.4,-0.11,0.28571772307142684,0.785647364844292
1648845379.1632764,-0.00421142578125,-0.84759521484375,-0.14398193359375,-0.5107421875,0.87,-0.38,0.44,0.2880732202484452,0.7724225014579574
1648845379.2122529,-0.0009765625,-0.84796142578125,-0.15325927734375,-0.5074462890625,-0.45,-0.18,1.05,0.2894197287605912,0.7682050323270587
1648845379.3302908,0.00726318359375,-0.84564208984375,-0.1605224609375,-0.50897216796875,-0.71,-0.11,1.72,0.28093931535892325,0.7730875867428456
1648845379.3803008,0.00347900390625,-0.8326416015625,-0.15875244140625,-0.530517578125,-1.73,0.65,2.39,0.3273931931521382,0.7781877431589452
1648845379.4304187,-0.01690673828125,-0.8184814453125,-0.14215087890625,-0.556396484375,-1.8800000000000001,0.36,1.32,0.4121976681874397,0.7640613628049893
1648845379.489082,-0.03887939453125,-0.8045654296875,-0.11810302734375,-0.58074951171875,-1.46,0.03,0.21,0.49429038722187957,0.7384253587968075
1648845379.5506816,-0.05401611328125,-0.79681396484375,-0.09466552734375,-0.59429931640625,-0.48,0.28,-0.03,0.5331750147328338,0.7237860627639876
1648845379.6212053,-0.07080078125,-0.7911376953125,-0.06695556640625,-0.60382080078125,-0.1,0.72,0.32,0.5582105492635099,0.7138692993805377
1648845379.6703575,-0.08935546875,-0.78369140625,-0.040283203125,-0.6134033203125,-0.53,1.33,0.06,0.5944884422537677,0.6932204457663642
1648845379.7199576,-0.11285400390625,-0.77435302734375,-0.0078125,-0.62255859375,-0.49,0.62,0.61,0.6375747626052912,0.6630307676448283
1648845379.780967,-0.13616943359375,-0.7646484375,0.02783203125,-0.62933349609375,-0.89,0.89,0.26,0.6683202116774821,0.6394338704469499
