PARAMS,swe-User,G Threshold =>,1.47,,Fall Detect Frequency [Hz],10,,,
Time_Begin,Fri Apr  1 16:34:48 2022,,Fall Event Recorded?,True,,False Positive?,False,,
Time End,Fri Apr  1 16:35:03 2022,,Fall Time,NULL,NULL,,,,
,,,,,,,,,
SWAY METRICS,,Mean Sway Distance [m],0.9073597449071774,,Mean Sway Velocity [m/s],,0.00925378476488723,,
,,,,,,,,,
Epoch Time [s],Quat_1,Quat_2,Quat_3,Quat_4,Lin_Acc_1 [m/s^2],Lin_Acc_2,Lin_Acc_3,C.O.P._x,C.O.P._y
1648845288.7634227,0.2510986328125,-0.65899658203125,-0.28814697265625,-0.64776611328125,-0.34,0.19,-0.03,0.7264932460492795,0.5934724698634081
1648845288.826242,0.2520751953125,-0.65838623046875,-0.28765869140625,-0.64825439453125,0.14,-0.03,-0.26,0.7362765100285004,0.5814621491131822
1648845288.9077241,0.25433349609375,-0.657470703125,-0.28887939453125,-0.64776611328125,0.26,-0.06,0.1,0.73679548564879,0.5808683987919969
1648845288.9646459,0.2552490234375,-0.6553955078125,-0.28765869140625,-0.65008544921875,0.03,0.23,0.11,0.7970875232294405,0.4953312326525082
1648845289.0261087,0.2542724609375,-0.65338134765625,-0.28497314453125,-0.65362548828125,0.13,0.25,0.46,0.8705528971918933,0.35076742902118785
1648845289.0874734,0.25079345703125,-0.651123046875,-0.27886962890625,-0.6597900390625,0.16,0.22,0.52,0.9352869398135656,0.07921804888387274
1648845289.1492257,0.24462890625,-0.6500244140625,-0.27154541015625,-0.66619873046875,-0.09,0.49,0.5,0.925512038171931,-0.15619617973923358
1648845289.1492257,0.24017333984375,-0.65155029296875,-0.26727294921875,-0.6680908203125,-0.18,0.52,0.42,0.9233540069136746,-0.16871079470571146
1648845289.2184932,0.22808837890625,-0.65850830078125,-0.25439453125,-0.6705322265625,0.19,-0.16,0.21,0.9356382447651821,-0.07540657807616628
1648845289.271619,0.220458984375,-0.666015625,-0.24090576171875,-0.670654296875,-0.44,0.06,-0.28,0.9330830055714696,0.10231775284918677
1648845289.3328164,0.21490478515625,-0.6744384765625,-0.23291015625,-0.6668701171875,0.17,0.09,-0.27,0.7056322402246308,0.6188315070772312
1648845289.3946438,0.2049560546875,-0.6875,-0.22540283203125,-0.6591796875,0.14,-0.12,-0.27,0.2917228916878058,0.89110665201475
1648845289.4405189,0.1976318359375,-0.70062255859375,-0.2200927734375,-0.64935302734375,-0.12,0.21,0.27,0.10568460646338494,0.9298269339170726
1648845289.547904,0.1944580078125,-0.7103271484375,-0.21807861328125,-0.640380859375,-0.52,-0.29,0.23,0.02745151663862142,0.9331962132440543
1648845289.618095,0.1920166015625,-0.72222900390625,-0.21807861328125,-0.627685546875,-0.33,-0.55,0.56,-0.024358993954987578,0.9293782098318688
1648845289.6711445,0.1961669921875,-0.73138427734375,-0.2164306640625,-0.61627197265625,0.3,-0.22,0.39,-0.11503177896654794,0.9189223589318155
1648845289.671659,0.1988525390625,-0.7371826171875,-0.215087890625,-0.60894775390625,0.91,0.12,0.2,-0.16103050033085284,0.9093802695338055
1648845289.7324193,0.20556640625,-0.75048828125,-0.21405029296875,-0.59051513671875,0.81,0.24,0.18,-0.23249096604403052,0.8861178618581378
1648845289.7938435,0.21185302734375,-0.7657470703125,-0.211669921875,-0.56915283203125,2.47,0.62,-0.63,-0.28470267748081596,0.859891264405082
1648845289.855307,0.21295166015625,-0.7791748046875,-0.21112060546875,-0.5504150390625,1.32,-0.16,-1.4000000000000001,-0.2923834341360178,0.8453000707584977
1648845289.9170234,0.2073974609375,-0.79437255859375,-0.21685791015625,-0.52813720703125,2.25,-0.1,-1.77,-0.2548119230835499,0.8393218342656613
1648845289.96309,0.2083740234375,-0.803466796875,-0.22381591796875,-0.51080322265625,1.49,-0.3,-0.71,-0.24584065471714214,0.8281065196648582
1648845290.0708761,0.21136474609375,-0.8106689453125,-0.22601318359375,-0.4970703125,0.02,0.6,-0.65,-0.25588006596248647,0.8141471829319608
