PARAMS,swe-User,G Threshold =>,1.47,,Fall Detect Frequency [Hz],10,,,
Time_Begin,Fri Apr  1 16:46:45 2022,,Fall Event Recorded?,False,,False Positive?,False,,
Time End,Fri Apr  1 16:46:55 2022,,Fall Time,NULL,NULL,,,,
,,,,,,,,,
SWAY METRICS,,Mean Sway Distance [m],0.9263702952596282,,Mean Sway Velocity [m/s],,0.011726236532568933,,
,,,,,,,,,
Epoch Time [s],Quat_1,Quat_2,Quat_3,Quat_4,Lin_Acc_1 [m/s^2],Lin_Acc_2,Lin_Acc_3,C.O.P._x,C.O.P._y
1648846005.3416195,-0.05499267578125,0.64385986328125,0.16412353515625,0.745361328125,0.05,0.01,0.08,0.7786147844352063,-0.5127909397462417
1648846005.4026704,-0.054931640625,0.6439208984375,0.16412353515625,0.7452392578125,0.0,0.0,0.06,0.7791279782715621,-0.5118752182820123
1648846005.4651701,-0.05487060546875,0.64404296875,0.1641845703125,0.74517822265625,0.08,-0.03,-0.05,0.779949382109256,-0.5108154324754
1648846005.5251675,-0.05487060546875,0.64410400390625,0.1641845703125,0.7451171875,0.05,-0.12,0.01,0.7802541072670244,-0.5103626508907421
1648846005.6238387,-0.05474853515625,0.64422607421875,0.1640625,0.7449951171875,0.07,-0.02,0.02,0.7807326892662128,-0.509558020924599
1648846005.6792297,-0.05413818359375,0.64404296875,0.1624755859375,0.74554443359375,0.1,0.1,0.0,0.7756561397131615,-0.5169499310421681
1648846005.7404127,-0.052978515625,0.64288330078125,0.16015625,0.7471923828125,0.05,0.09,0.01,0.7641854712536131,-0.5330112694549217
1648846005.8022892,-0.0521240234375,0.6414794921875,0.15728759765625,0.7490234375,-0.01,0.09,0.01,0.7489045322923293,-0.5531094733143671
1648846005.8632767,-0.05072021484375,0.63934326171875,0.15264892578125,0.75189208984375,0.06,0.07,-0.05,0.7241077637613496,-0.5835234019947031
1648846005.9099054,-0.05010986328125,0.63763427734375,0.14923095703125,0.75408935546875,0.09,0.02,-0.01,0.7036294522331599,-0.6068049158732706
1648846005.9709115,-0.04901123046875,0.63604736328125,0.14495849609375,0.75634765625,0.07,-0.13,-0.04,0.6809826559392396,-0.630811418430635
1648846006.0520399,-0.04730224609375,0.63470458984375,0.14080810546875,0.75836181640625,-0.25,-0.28,0.03,0.6612848603281872,-0.6502355701995239
1648846006.1102853,-0.04290771484375,0.6373291015625,0.13470458984375,0.75750732421875,-0.04,-0.23,0.48,0.6594567006344654,-0.6527344513211136
1648846006.171702,-0.03546142578125,0.645751953125,0.13043212890625,0.75152587890625,0.88,0.07,0.34,0.7051391358861525,-0.6071680880463035
1648846006.2331529,-0.0286865234375,0.65594482421875,0.12750244140625,0.743408203125,-0.18,0.28,0.0,0.7675746018377936,-0.5309275528411355
1648846006.2949438,-0.01922607421875,0.66302490234375,0.12628173828125,0.73760986328125,-0.74,-0.02,-0.19,0.8215114637620943,-0.44639736036635136
1648846006.3560936,-0.00701904296875,0.6707763671875,0.12353515625,0.73126220703125,0.1,-0.37,-0.8,0.8696266779670432,-0.34729066988606944
1648846006.4418626,0.00238037109375,0.67706298828125,0.1199951171875,0.72607421875,-0.42,0.2,0.27,0.8975091312222291,-0.27020936652108596
1648846006.4418626,0.0048828125,0.678955078125,0.116455078125,0.724853515625,-0.55,0.34,0.11,0.9015073834598243,-0.2570997624220014
1648846006.4944339,0.00775146484375,0.68341064453125,0.1055908203125,0.72235107421875,0.51,-0.25,0.31,0.9068360159940267,-0.23915552836270193
1648846006.5559852,0.00982666015625,0.68505859375,0.10107421875,0.72137451171875,0.44,0.22,-0.01,0.9091172146637597,-0.23057036224222097
1648846006.6179397,0.00897216796875,0.6856689453125,0.10369873046875,0.720458984375,-0.3,-0.33,0.13,0.9135254840055553,-0.2130352433212718
1648846006.678962,0.00726318359375,0.68792724609375,0.1031494140625,0.7183837890625,-0.22,-1.48,-0.07,0.919787742488465,-0.18501788320319718
1648846006.7251,0.0029296875,0.69244384765625,0.10577392578125,0.71368408203125,0.05,0.03,0.53,0.931962187534486,-0.11095440152257979
1648846006.7863803,-0.00048828125,0.699462890625,0.10858154296875,0.70635986328125,0.26,-0.27,0.65,0.9385843723913584,0.012717678080714294
1648846006.8325078,-0.00799560546875,0.707763671875,0.10992431640625,0.69781494140625,-0.12,0.05,-0.09,0.9233760423519886,0.1672032407906712
1648846006.8940275,-0.013427734375,0.7176513671875,0.11322021484375,0.68701171875,0.48,0.25,0.2,0.8689856034632297,0.35111639569099057
1648846007.0017612,-0.01763916015625,0.732666015625,0.116943359375,0.67022705078125,0.61,0.28,0.35000000000000003,0.7433067703679953,0.5653617148173596
1648846007.0635571,-0.02191162109375,0.755859375,0.1243896484375,0.64239501953125,2.22,0.91,-0.38,0.5532325530192153,0.7405468398205055
1648846007.139312,-0.005615234375,0.771484375,0.14202880859375,0.62017822265625,2.33,-0.38,-0.53,0.5515028110216798,0.7280827436436956
1648846007.1870694,0.0054931640625,0.7825927734375,0.15509033203125,0.60284423828125,2.33,0.76,-0.54,0.5465958766418991,0.7187460358213206
1648846007.2515717,0.0069580078125,0.79339599609375,0.157470703125,0.58795166015625,0.5700000000000001,2.4,-0.19,0.5037235201860627,0.7372487241221798
1648846007.3123643,0.01458740234375,0.7991943359375,0.15374755859375,0.58087158203125,0.5,0.13,0.02,0.495686384711933,0.7365282226035579
1648846007.37089,0.01397705078125,0.80328369140625,0.153076171875,0.575439453125,-0.46,0.41000000000000003,0.28,0.4762542673967296,0.7443578059171796
1648846007.4189022,0.00335693359375,0.80645751953125,0.1578369140625,0.56988525390625,-0.76,-0.46,0.59,0.43876863157538565,0.7618955270715407
1648846007.4814382,0.00189208984375,0.811767578125,0.16387939453125,0.56048583984375,0.11,-0.01,-0.16,0.42147556204719,0.7627067167216689
1648846007.541749,0.00177001953125,0.80950927734375,0.16943359375,0.5621337890625,-0.66,0.88,1.29,0.43659783284015724,0.7557780102296189
