PARAMS,swe-User,G Threshold =>,1.47,,Fall Detect Frequency [Hz],10,,,
Time_Begin,Fri Apr  1 16:45:30 2022,,Fall Event Recorded?,False,,False Positive?,False,,
Time End,Fri Apr  1 16:45:41 2022,,Fall Time,NULL,NULL,,,,
,,,,,,,,,
SWAY METRICS,,Mean Sway Distance [m],0.8356541672565607,,Mean Sway Velocity [m/s],,0.003036000517684538,,
,,,,,,,,,
Epoch Time [s],Quat_1,Quat_2,Quat_3,Quat_4,Lin_Acc_1 [m/s^2],Lin_Acc_2,Lin_Acc_3,C.O.P._x,C.O.P._y
1648845930.2950068,-0.122802734375,0.62493896484375,0.22552490234375,0.7371826171875,-0.03,0.18,0.07,0.7854804612797107,-0.501943701365809
1648845930.3459735,-0.11737060546875,0.62567138671875,0.225341796875,0.737548828125,0.28,-0.07,0.03,0.7968642537097619,-0.4841314160462396
1648845930.4069757,-0.11431884765625,0.6260986328125,0.2254638671875,0.73760986328125,-0.14,-0.9400000000000001,-0.09,0.8037170685966621,-0.47287549207663215
1648845930.4678552,-0.11181640625,0.63232421875,0.22705078125,0.732177734375,0.5,0.14,0.65,0.8366318108652099,-0.4157058728043667
1648845930.529941,-0.10833740234375,0.6402587890625,0.22528076171875,0.72637939453125,0.49,-0.06,0.41000000000000003,0.8663290021226586,-0.35389000805966303
1648845930.5915918,-0.1041259765625,0.651611328125,0.22528076171875,0.716796875,0.19,-0.19,0.21,0.9077576439708837,-0.23441826927888476
1648845930.6563516,-0.10198974609375,0.6573486328125,0.22943115234375,0.71051025390625,0.1,0.07,0.44,0.9270464428248196,-0.14441101844887708
1648845930.715263,-0.1021728515625,0.66546630859375,0.2335205078125,0.7015380859375,0.17,-0.1,0.36,0.9383150249227569,-0.025070442481874847
1648845930.7762594,-0.10205078125,0.6751708984375,0.2359619140625,0.69140625,-0.21,0.2,0.88,0.9317230191126799,0.11199648216356543
1648845930.8376718,-0.0999755859375,0.6878662109375,0.23370361328125,0.67987060546875,-0.26,-0.33,0.41000000000000003,0.8970348739434746,0.2715491792406653
1648845930.899522,-0.0946044921875,0.701904296875,0.23284912109375,0.66650390625,0.91,0.17,-0.11,0.8302427615371117,0.42919881498248286
1648845930.9605389,-0.092041015625,0.71710205078125,0.23468017578125,0.6497802734375,2.05,0.4,-0.29,0.7324860447931261,0.5724171247009194
1648845931.0076504,-0.09033203125,0.72900390625,0.23577880859375,0.63623046875,2.64,0.56,-0.38,0.6524577984834513,0.6547584034193902
1648845931.0708742,-0.091796875,0.7381591796875,0.23431396484375,0.62591552734375,1.12,0.46,-0.8,0.5821700493912715,0.7120941506708063
1648845931.1290536,-0.0911865234375,0.7486572265625,0.23004150390625,0.61505126953125,1.23,0.43,-0.71,0.5091751317530488,0.7593213450505966
1648845931.1751828,-0.0885009765625,0.7586669921875,0.22509765625,0.60491943359375,-0.31,-0.01,-0.54,0.45031820283500884,0.7887882507791121
1648845931.2830207,-0.07904052734375,0.7703857421875,0.22247314453125,0.59222412109375,0.77,0.51,-0.18,0.4167628032174283,0.7970601384137631
1648845931.3435974,-0.0579833984375,0.789794921875,0.21722412109375,0.5706787109375,0.34,1.32,0.18,0.39033313082797605,0.7910483223622353
1648845931.4133816,-0.04840087890625,0.7965087890625,0.21392822265625,0.56341552734375,-0.35000000000000003,0.8300000000000001,0.9,0.3886841561352194,0.7845723579205581
1648845931.466916,-0.03436279296875,0.80010986328125,0.2093505859375,0.56109619140625,0.26,-0.59,1.35,0.41235283919118537,0.7692866805061039
1648845931.5326774,-0.0296630859375,0.7979736328125,0.209228515625,0.564453125,0.25,-0.22,1.31,0.43509304882209,0.7596135338077689
1648845931.5943434,-0.02203369140625,0.792236328125,0.2069091796875,0.57366943359375,-1.1400000000000001,0.51,0.35000000000000003,0.47941500219750005,0.74092786763279
1648845931.6516721,-0.00750732421875,0.7886962890625,0.1995849609375,0.5814208984375,-1.45,0.66,0.32,0.5279569664080924,0.7141434143961359
1648845931.7117233,0.014404296875,0.787353515625,0.18646240234375,0.58740234375,-0.44,-0.75,0.09,0.5778438597628736,0.6802632086158096
1648845931.767225,0.03485107421875,0.78729248046875,0.1693115234375,0.5919189453125,-0.38,-0.43,0.24,0.612065881820575,0.6549591391306792
1648845931.8226542,0.0540771484375,0.78460693359375,0.149169921875,0.59930419921875,0.0,0.4,0.56,0.6486496898457068,0.627129742134204
1648845931.8830392,0.07305908203125,0.77978515625,0.1295166015625,0.60809326171875,-1.04,0.12,0.6900000000000001,0.6907992034345488,0.59068023572555
1648845931.9449258,0.09814453125,0.77471923828125,0.102783203125,0.61614990234375,-0.49,-0.73,0.86,0.7349403162244399,0.5457327713526732
1648845932.004432,0.1141357421875,0.76885986328125,0.0811767578125,0.62384033203125,-0.76,-0.6,0.6,0.7666368980647246,0.5095180523268772
1648845932.0664508,0.122802734375,0.7633056640625,0.0606689453125,0.63134765625,-0.37,0.71,1.06,0.7856932686520458,0.48739724921195554
1648845932.1123865,0.12701416015625,0.75677490234375,0.03863525390625,0.64007568359375,-0.93,1.7,0.89,0.8000092307774839,0.4709330929059603
1648845932.1739714,0.1326904296875,0.75054931640625,0.013916015625,0.647216796875,-1.3,3.0,1.04,0.8103034565339727,0.45864292088906855
1648845932.2351246,0.14642333984375,0.74871826171875,-0.01495361328125,0.64630126953125,0.5,2.82,-0.26,0.801854787526672,0.4743755080254002
1648845932.288317,0.16693115234375,0.751953125,-0.03973388671875,0.63653564453125,2.83,2.72,2.14,0.7804945353493339,0.5062105430779656
1648845932.364033,0.20050048828125,0.73968505859375,-0.07171630859375,0.63836669921875,-1.75,0.2,-1.4000000000000001,0.8362279280645867,0.4149784585173363
1648845932.4193106,0.21844482421875,0.7403564453125,-0.10479736328125,0.6270751953125,-0.75,-1.8800000000000001,-1.99,0.7994813343362116,0.47932560829332826
1648845932.4806473,0.2427978515625,0.7369384765625,-0.1480712890625,0.61322021484375,0.63,-0.27,-1.22,0.7553998600042272,0.5436923842728635
1648845932.5427694,0.2564697265625,0.72509765625,-0.183349609375,0.61224365234375,-1.34,-1.6300000000000001,-1.04,0.7309898177484233,0.5782445336443841
