PARAMS,swe-User,G Threshold =>,1.47,,Fall Detect Frequency [Hz],10,,,
Time_Begin,Fri Apr  1 16:52:56 2022,,Fall Event Recorded?,False,,False Positive?,False,,
Time End,Fri Apr  1 16:53:02 2022,,Fall Time,NULL,NULL,,,,
,,,,,,,,,
SWAY METRICS,,Mean Sway Distance [m],0.9313782417625562,,Mean Sway Velocity [m/s],,0.06083636776662887,,
,,,,,,,,,
Epoch Time [s],Quat_1,Quat_2,Quat_3,Quat_4,Lin_Acc_1 [m/s^2],Lin_Acc_2,Lin_Acc_3,C.O.P._x,C.O.P._y
1648846376.1761744,-0.40802001953125,0.43365478515625,0.74169921875,0.3087158203125,0.15,0.14,0.01,0.20032767718015806,0.8006026174831025
1648846376.2287219,-0.41455078125,0.43096923828125,0.739013671875,0.31036376953125,0.39,0.24,-0.03,0.20055845106675452,0.8071861533856174
1648846376.2899384,-0.42498779296875,0.42559814453125,0.73577880859375,0.311279296875,0.66,0.21,-0.08,0.19857990253695007,0.8168498428421795
1648846376.3372583,-0.44036865234375,0.416748046875,0.73236083984375,0.30987548828125,0.07,-0.34,0.25,0.19001560054398917,0.830360442447176
1648846376.398496,-0.45452880859375,0.40692138671875,0.73046875,0.3070068359375,0.3,-0.33,0.27,0.18173578043848654,0.8416308679537333
1648846376.465643,-0.4715576171875,0.3956298828125,0.7259521484375,0.3067626953125,0.77,-0.05,0.55,0.1813251927894416,0.8541304659634017
1648846376.5227609,-0.49481201171875,0.38104248046875,0.71612548828125,0.311767578125,-0.37,-2.37,-0.19,0.20148757082820887,0.8675688048269232
1648846376.5895836,-0.51739501953125,0.3577880859375,0.71405029296875,0.30718994140625,-0.77,-0.77,-0.5700000000000001,0.22612397925009958,0.8734256466548366
1648846376.644865,-0.53643798828125,0.32574462890625,0.7191162109375,0.29827880859375,0.0,-0.13,-0.63,0.28815270466430337,0.8628543125916136
1648846376.7064915,-0.55859375,0.2852783203125,0.7252197265625,0.2840576171875,-0.29,-1.6,-1.52,0.37426069211867735,0.8369933619450816
1648846376.7733197,-0.58740234375,0.22015380859375,0.7388916015625,0.24591064453125,-0.71,-2.17,-2.83,0.4552172824672717,0.8014767193162807
1648846376.829402,-0.60498046875,0.1614990234375,0.7523193359375,0.20489501953125,-0.2,-0.8,-2.66,0.4907383619937707,0.7813713989665616
1648846376.8914204,-0.62457275390625,0.1002197265625,0.7569580078125,0.163818359375,0.2,1.26,-1.29,0.5580631667432688,0.7384550718275534
1648846376.9378994,-0.645263671875,0.0509033203125,0.7508544921875,0.13153076171875,0.9500000000000001,2.05,-0.63,0.6615692485094323,0.6542275150066436
1648846376.9990537,-0.6627197265625,0.0238037109375,0.7421875,0.09698486328125,-0.62,-1.08,-0.36,0.6926984820207654,0.6261106518543134
1648846377.0648363,-0.66748046875,0.00457763671875,0.74127197265625,0.0703125,0.58,-0.13,0.78,0.6607003634144024,0.6602524937919944
1648846377.1214993,-0.67181396484375,-0.0283203125,0.738525390625,0.04986572265625,0.11,0.59,0.6,0.7233351425669242,0.5920087930224217
1648846377.183273,-0.67047119140625,-0.0777587890625,0.7376708984375,0.01806640625,-0.41000000000000003,1.56,0.08,0.7450742718247528,0.5632397235171671
1648846377.2447388,-0.66534423828125,-0.12384033203125,0.736083984375,-0.011474609375,-0.7000000000000001,0.97,0.4,0.7426153965971589,0.5639923123097846
1648846377.3062434,-0.66033935546875,-0.17431640625,0.72882080078125,-0.04931640625,-1.26,1.25,0.51,0.7411263397239317,0.5644469104522274
1648846377.3533633,-0.6478271484375,-0.21673583984375,0.7247314453125,-0.09027099609375,-0.14,1.59,0.0,0.6762607375604868,0.6367955116515072
1648846377.4528065,-0.6334228515625,-0.2464599609375,0.72259521484375,-0.126220703125,-0.5,1.08,-0.31,0.5788556574975587,0.7224513267214409
1648846377.5075147,-0.6077880859375,-0.2869873046875,0.72308349609375,-0.1593017578125,1.77,1.26,0.6900000000000001,0.4605316353591748,0.7937388954345186
1648846377.5680082,-0.5999755859375,-0.314697265625,0.71441650390625,-0.1748046875,-0.27,-0.91,1.03,0.47340920581911106,0.7840383408730557
1648846377.631152,-0.59326171875,-0.3341064453125,0.7071533203125,-0.1905517578125,0.47000000000000003,-1.1300000000000001,1.21,0.46365210562025766,0.78874099833832
1648846377.6919878,-0.57666015625,-0.357177734375,0.70294189453125,-0.2139892578125,-0.3,-0.65,2.12,0.3898146157210586,0.8228279797902601
1648846377.7530062,-0.5667724609375,-0.36871337890625,0.7044677734375,-0.21563720703125,-0.59,-1.6300000000000001,2.69,0.37189609947206437,0.8252929967448585
1648846377.8161705,-0.5555419921875,-0.38189697265625,0.70654296875,-0.21539306640625,-1.6400000000000001,-1.23,1.94,0.35877956973823805,0.823661650521416
1648846377.8762605,-0.54290771484375,-0.39617919921875,0.70892333984375,-0.2138671875,0.12,-0.63,2.65,0.3470462858540193,0.8191693570030828
1648846377.9240305,-0.53106689453125,-0.41363525390625,0.7091064453125,-0.20989990234375,2.22,-0.63,1.81,0.35404623608372576,0.8057341622440334
1648846377.9844122,-0.52178955078125,-0.42633056640625,0.7083740234375,-0.2103271484375,0.97,0.45,0.0,0.34886241093757586,0.8005086430595176
1648846378.0460708,-0.51416015625,-0.4354248046875,0.705810546875,-0.21875,1.84,1.22,0.91,0.32574631683208494,0.8066650451446054
1648846378.1072094,-0.50634765625,-0.44793701171875,0.6983642578125,-0.23492431640625,4.68,1.1,1.52,0.29661659183030714,0.8172847540541224
1648846378.1778972,-0.51239013671875,-0.457763671875,0.6829833984375,-0.247802734375,2.59,1.05,1.95,0.32649790819495905,0.8156320980007349
1648846378.230694,-0.51922607421875,-0.47027587890625,0.66510009765625,-0.25860595703125,1.25,0.55,2.62,0.3790577251703575,0.801991180302428
1648846378.2929397,-0.52294921875,-0.48712158203125,0.6444091796875,-0.2720947265625,-0.68,0.35000000000000003,4.48,0.43347729175563643,0.7818916563043885
1648846378.3558867,-0.5328369140625,-0.49420166015625,0.6260986328125,-0.2825927734375,-4.8100000000000005,-0.96,4.0600000000000005,0.5027443511084717,0.7503257713423275
1648846378.4145753,-0.53436279296875,-0.50689697265625,0.60833740234375,-0.29559326171875,-6.46,-0.5700000000000001,1.78,0.5467460511041645,0.7247094186475219
1648846378.4761724,-0.52117919921875,-0.53289794921875,0.60638427734375,-0.27685546875,9.93,2.1,-1.9000000000000001,0.5505302578411175,0.7048883288378577
1648846378.5848384,-0.52386474609375,-0.5516357421875,0.587890625,-0.27508544921875,3.6,0.88,-5.19,0.6075184532947077,0.6579491852959203
1648846378.5848384,-0.521484375,-0.55328369140625,0.58306884765625,-0.286376953125,2.3000000000000003,2.7800000000000002,-4.2700000000000005,0.6004641378748309,0.6674344960873067
1648846378.6452363,-0.52130126953125,-0.55767822265625,0.5750732421875,-0.294189453125,4.65,-1.68,-2.88,0.6111200963084997,0.6610017640796514
1648846378.7530186,-0.50048828125,-0.57281494140625,0.560791015625,-0.32696533203125,0.59,-1.3900000000000001,-0.85,0.5507686104673313,0.7114158208956646
1648846378.8140645,-0.46514892578125,-0.58648681640625,0.5457763671875,-0.37652587890625,-0.63,1.16,2.7600000000000002,0.40237556614600145,0.8051483658892312
1648846378.8749707,-0.4598388671875,-0.57830810546875,0.5372314453125,-0.40673828125,-3.37,-0.41000000000000003,3.5100000000000002,0.33741962266072945,0.8448622773442234
1648846378.9372094,-0.4747314453125,-0.56195068359375,0.52142333984375,-0.432373046875,-8.88,-0.81,0.34,0.4002120583993038,0.8329767114369773
1648846379.0059295,-0.4954833984375,-0.56109619140625,0.4857177734375,-0.45135498046875,-1.11,-4.45,-7.48,0.7104285668874664,0.606055215195428
1648846379.0603774,-0.4356689453125,-0.59991455078125,0.46392822265625,-0.48480224609375,9.8,1.85,-4.18,0.4096725439082708,0.832674258162881
