PARAMS,swe-User,G Threshold =>,1.47,,Fall Detect Frequency [Hz],10,,,
Time_Begin,Fri Apr  1 16:53:20 2022,,Fall Event Recorded?,False,,False Positive?,False,,
Time End,Fri Apr  1 16:53:40 2022,,Fall Time,NULL,NULL,,,,
,,,,,,,,,
SWAY METRICS,,Mean Sway Distance [m],0.9062650643760681,,Mean Sway Velocity [m/s],,0.007501229436475192,,
,,,,,,,,,
Epoch Time [s],Quat_1,Quat_2,Quat_3,Quat_4,Lin_Acc_1 [m/s^2],Lin_Acc_2,Lin_Acc_3,C.O.P._x,C.O.P._y
1648846400.607641,-0.3865966796875,0.44818115234375,0.75408935546875,0.28460693359375,0.0,0.17,-0.18,0.1423529685222017,0.7776784521665102
1648846400.6700623,-0.38897705078125,0.44744873046875,0.75335693359375,0.2845458984375,0.07,-0.01,-0.25,0.13977736183040765,0.7803732957055369
1648846400.7309835,-0.39361572265625,0.44580078125,0.7520751953125,0.28411865234375,0.18,0.02,-0.13,0.13426821232203712,0.7853870123745077
1648846400.7925448,-0.40191650390625,0.4427490234375,0.749267578125,0.28472900390625,0.43,-0.08,-0.34,0.12785747855881494,0.7945536456888903
1648846400.8578913,-0.4140625,0.43701171875,0.745361328125,0.28631591796875,0.32,-0.05,-0.08,0.12251399877840907,0.8073457885035418
1648846400.9155273,-0.43450927734375,0.4224853515625,0.73797607421875,0.29681396484375,0.33,0.38,0.0,0.14737733130051603,0.8270317694408582
1648846400.976991,-0.445556640625,0.41204833984375,0.73291015625,0.30743408203125,0.27,0.22,0.17,0.18554213804388767,0.8340967513189136
1648846401.0380828,-0.45941162109375,0.3984375,0.72540283203125,0.32244873046875,0.28,0.36,0.26,0.24886650598189478,0.8358287580368414
1648846401.1450195,-0.4761962890625,0.38494873046875,0.71282958984375,0.342041015625,0.05,0.03,0.15,0.338937115528945,0.8248004346916121
1648846401.1914384,-0.5078125,0.36126708984375,0.6944580078125,0.359619140625,-0.24,-0.8,-0.21,0.4755833120307376,0.7810831104108686
1648846401.2533069,-0.5301513671875,0.33538818359375,0.6947021484375,0.35186767578125,-1.1,0.61,-0.48,0.5385997315771062,0.7477335570655351
1648846401.314487,-0.54681396484375,0.30853271484375,0.701904296875,0.33642578125,-0.65,1.19,-0.34,0.5716202305334562,0.7261416299340865
1648846401.375195,-0.568603515625,0.27593994140625,0.7083740234375,0.314208984375,-1.08,1.5,-0.76,0.6048169357400789,0.7027597614590568
1648846401.439392,-0.5916748046875,0.24957275390625,0.71044921875,0.2879638671875,-0.61,2.1,-1.3900000000000001,0.6076980043366856,0.7043153852383524
1648846401.497815,-0.606689453125,0.226318359375,0.71710205078125,0.2578125,2.64,0.02,-1.83,0.5518576144050381,0.7493187977756263
1648846401.5593164,-0.61541748046875,0.204345703125,0.719482421875,0.24884033203125,-0.74,-3.37,-0.36,0.6269538658615383,0.6897586844866049
1648846401.6551955,-0.62347412109375,0.18548583984375,0.72454833984375,0.227783203125,1.45,-2.2800000000000002,-0.16,0.6002532501395582,0.7129996897012689
1648846401.7142365,-0.64398193359375,0.134765625,0.73602294921875,0.15936279296875,-1.0,-0.85,-0.2,0.4260671167382883,0.8288319435413443
1648846401.7602384,-0.653564453125,0.0911865234375,0.74359130859375,0.107666015625,-0.43,0.59,0.04,0.2974332499128058,0.8828441872135873
1648846401.8686993,-0.658203125,0.04833984375,0.74853515625,0.06414794921875,-0.25,-0.05,0.17,0.23499579159294515,0.9011433826963801
1648846401.9530213,-0.6627197265625,-0.0098876953125,0.7486572265625,0.01416015625,0.2,-0.44,-0.67,0.2556867047394808,0.8959859491466485
1648846402.0077486,-0.659423828125,-0.07452392578125,0.74658203125,-0.04656982421875,-0.15,-0.19,-0.62,0.2089125224968162,0.9074279475257446
1648846402.070075,-0.6527099609375,-0.11492919921875,0.743896484375,-0.0859375,-0.37,-0.62,-0.87,0.15417025438521392,0.9174702212612215
1648846402.129117,-0.64312744140625,-0.15234375,0.74078369140625,-0.119873046875,-0.19,0.3,-0.42,0.11868160138804104,0.9212480700074572
1648846402.1764698,-0.63555908203125,-0.183349609375,0.736083984375,-0.1434326171875,-0.5700000000000001,-0.09,-0.51,0.13479919745119184,0.9180397691059433
1648846402.2400618,-0.62432861328125,-0.21331787109375,0.7337646484375,-0.162109375,0.22,0.78,-0.04,0.15692172461652834,0.9119504194607336
1648846402.3003693,-0.6153564453125,-0.23382568359375,0.73333740234375,-0.1700439453125,0.46,1.97,1.23,0.19077284106948444,0.9026013892329053
1648846402.3616123,-0.61505126953125,-0.2437744140625,0.73126220703125,-0.16607666015625,1.93,1.34,-0.1,0.2718681823425056,0.8809380978114628
1648846402.4457486,-0.62335205078125,-0.24072265625,0.726806640625,-0.1588134765625,0.04,0.16,0.23,0.34989602732410496,0.8558573747446202
1648846402.499853,-0.6279296875,-0.2427978515625,0.72320556640625,-0.15411376953125,-1.12,-1.33,-0.66,0.4199801898955837,0.8252976986707182
1648846402.5043318,-0.62799072265625,-0.24774169921875,0.721923828125,-0.15185546875,-0.63,-1.17,0.04,0.4565079029765722,0.8054085593200734
1648846402.5612943,-0.62835693359375,-0.26055908203125,0.71563720703125,-0.1585693359375,1.26,-0.47000000000000003,0.02,0.49914858303464266,0.7806557487924373
1648846402.624373,-0.6253662109375,-0.289306640625,0.70172119140625,-0.18109130859375,0.4,0.34,1.11,0.5421076717648755,0.7528705394611533
1648846402.6838934,-0.62255859375,-0.32025146484375,0.685302734375,-0.200439453125,-0.47000000000000003,0.63,0.59,0.611479118469534,0.6991193237368867
1648846402.7471411,-0.61871337890625,-0.34686279296875,0.67041015625,-0.21783447265625,-0.51,0.96,0.48,0.6580689469419735,0.6564842338507658
1648846402.8072546,-0.61279296875,-0.36859130859375,0.65911865234375,-0.23272705078125,-0.15,0.45,-0.03,0.6737247731248611,0.6401267311070208
1648846402.8627396,-0.606201171875,-0.38787841796875,0.64892578125,-0.2469482421875,0.03,0.47000000000000003,0.06,0.678710022372203,0.6344123542891983
1648846402.913811,-0.60272216796875,-0.402099609375,0.64007568359375,-0.25555419921875,0.27,0.44,0.16,0.695509058503619,0.6159307240365917
1648846402.9619336,-0.6015625,-0.4112548828125,0.63299560546875,-0.26141357421875,-0.19,0.07,0.16,0.7145285675566937,0.5945284963474522
1648846403.0221906,-0.59796142578125,-0.421630859375,0.62713623046875,-0.26715087890625,-0.16,0.06,0.07,0.7186491018447493,0.5889620635726023
1648846403.069202,-0.59326171875,-0.43035888671875,0.62451171875,-0.26983642578125,0.0,0.43,0.13,0.709352910200326,0.5983314522714736
1648846403.1303518,-0.5897216796875,-0.43646240234375,0.62347412109375,-0.270263671875,-0.03,0.3,0.16,0.7008628333786606,0.6065288470977105
1648846403.1914723,-0.58697509765625,-0.43963623046875,0.6246337890625,-0.268310546875,0.05,0.0,0.17,0.689898680285467,0.6169177133093398
1648846403.2998548,-0.58380126953125,-0.4423828125,0.626220703125,-0.2669677734375,-0.07,-0.12,0.5,0.6754923221135034,0.6305079289926292
1648846403.366362,-0.575927734375,-0.4486083984375,0.62884521484375,-0.26763916015625,-0.08,-0.49,0.19,0.6398206564288941,0.6624589435534776
1648846403.4229658,-0.56201171875,-0.46136474609375,0.63055419921875,-0.27142333984375,-1.9000000000000001,-0.71,-0.75,0.585468867304169,0.7037944544596286
1648846403.484035,-0.54193115234375,-0.47637939453125,0.637451171875,-0.270263671875,-1.6600000000000001,-0.26,0.39,0.5084821159294906,0.7483329014268958
1648846403.530894,-0.51177978515625,-0.49658203125,0.64862060546875,-0.26605224609375,1.48,1.1400000000000001,0.13,0.41139823787852503,0.7831007903572232
1648846403.5916867,-0.4903564453125,-0.5126953125,0.652587890625,-0.26605224609375,-0.12,0.65,2.0,0.3576335995280094,0.7922132780204555
1648846403.6536226,-0.47564697265625,-0.5303955078125,0.650390625,-0.263427734375,0.12,-0.12,2.65,0.34570189712470045,0.7838257031460159
1648846403.7146752,-0.46636962890625,-0.5418701171875,0.6480712890625,-0.2623291015625,0.77,2.19,1.8800000000000001,0.33884008175784547,0.778028407751628
1648846403.7757933,-0.4693603515625,-0.5455322265625,0.646484375,-0.25341796875,0.68,0.17,1.45,0.3693098860753846,0.7623408068755846
1648846403.8371994,-0.48175048828125,-0.5430908203125,0.642822265625,-0.24444580078125,1.31,0.08,1.07,0.42113845997262683,0.7423340662921003
1648846403.8839915,-0.49591064453125,-0.54144287109375,0.6328125,-0.2459716796875,2.06,0.31,2.64,0.4727634558899905,0.724991633836111
1648846403.9922137,-0.518310546875,-0.53790283203125,0.6112060546875,-0.26153564453125,-2.4,-2.4,2.59,0.55346208278418,0.6936696644677477
1648846404.0539615,-0.5191650390625,-0.555419921875,0.58050537109375,-0.2916259765625,-4.49,1.36,2.2800000000000002,0.5946250264374283,0.6731210243872219
1648846404.1150243,-0.51214599609375,-0.58935546875,0.54986572265625,-0.29681396484375,3.41,0.11,0.99,0.637963325549512,0.6287726911786727
1648846404.1753204,-0.51434326171875,-0.6029052734375,0.5379638671875,-0.28729248046875,-1.21,0.45,-2.05,0.6694008204865414,0.5921219314997627
1648846404.2829134,-0.5028076171875,-0.6318359375,0.52752685546875,-0.2640380859375,4.04,0.01,-2.04,0.6654885319157345,0.5720954761535771
1648846404.3439977,-0.46942138671875,-0.66033935546875,0.5343017578125,-0.240966796875,3.7600000000000002,-0.16,-1.42,0.5943001024613933,0.5956911442535175
1648846404.456481,-0.4388427734375,-0.67633056640625,0.54522705078125,-0.2296142578125,3.0500000000000003,0.63,-1.27,0.5245241868719678,0.6143106402912969
1648846404.5044935,-0.42156982421875,-0.68084716796875,0.545654296875,-0.2469482421875,2.74,-0.03,-1.57,0.47264050039580036,0.6458364267838528
1648846404.5605423,-0.41229248046875,-0.681884765625,0.5404052734375,-0.270263671875,1.58,-2.13,-0.26,0.4367666988418132,0.6765028948804713
1648846404.6250236,-0.40728759765625,-0.68548583984375,0.52801513671875,-0.2923583984375,1.37,-1.32,0.32,0.42112734507145344,0.6970871283822967
1648846404.6831093,-0.40484619140625,-0.68878173828125,0.51104736328125,-0.3170166015625,0.36,-1.21,0.16,0.41705427699171704,0.7152302710653251
1648846404.7537684,-0.39093017578125,-0.693359375,0.48291015625,-0.364990234375,-0.75,-1.28,0.97,0.3802554574284377,0.7584145826395554
1648846404.8700008,-0.36944580078125,-0.69403076171875,0.450927734375,-0.42242431640625,-0.78,0.34,2.21,0.31501114285178855,0.8130990778577135
1648846404.929279,-0.365966796875,-0.67498779296875,0.43206787109375,-0.47308349609375,-5.11,-2.16,1.9100000000000001,0.2693686987244719,0.858653729736241
