PARAMS,swe-User,G Threshold =>,1.47,,Fall Detect Frequency [Hz],10,,,
Time_Begin,Fri Apr  1 16:32:42 2022,,Fall Event Recorded?,True,,False Positive?,False,,
Time End,Fri Apr  1 16:32:56 2022,,Fall Time,NULL,NULL,,,,
,,,,,,,,,
SWAY METRICS,,Mean Sway Distance [m],0.9161599945195236,,Mean Sway Velocity [m/s],,0.027363238685331588,,
,,,,,,,,,
Epoch Time [s],Quat_1,Quat_2,Quat_3,Quat_4,Lin_Acc_1 [m/s^2],Lin_Acc_2,Lin_Acc_3,C.O.P._x,C.O.P._y
1648845162.8264534,-0.35888671875,0.6336669921875,0.352294921875,0.58782958984375,0.07,0.02,-0.06,-0.5829601907369326,0.7341357454899338
1648845162.9034848,-0.3587646484375,0.6343994140625,0.3515625,0.5875244140625,-0.01,0.09,0.04,-0.5895019397587022,0.72879951306821
1648845162.9648201,-0.3587646484375,0.6357421875,0.3509521484375,0.58642578125,0.05,0.12,0.2,-0.5925542975288459,0.7261377455240914
1648845163.0265503,-0.3587646484375,0.6373291015625,0.35089111328125,0.584716796875,0.0,0.11,0.1,-0.5862911918572027,0.7309029947519905
1648845163.086408,-0.35894775390625,0.64031982421875,0.3507080078125,0.58154296875,0.03,0.09,0.11,-0.579590241532677,0.7358327085287588
1648845163.1345234,-0.35906982421875,0.64447021484375,0.35052490234375,0.576904296875,0.06,0.16,-0.01,-0.5696393399266018,0.7425796907036673
1648845163.1960266,-0.3599853515625,0.650634765625,0.35015869140625,0.569580078125,-0.05,0.08,0.21,-0.5663410236363847,0.7435430093425228
1648845163.2595134,-0.3602294921875,0.6588134765625,0.3486328125,0.56097412109375,0.35000000000000003,0.01,0.39,-0.5639170579480258,0.7431818864558404
1648845163.33101,-0.36102294921875,0.66680908203125,0.3468017578125,0.552001953125,0.33,0.17,0.6900000000000001,-0.5675951726890291,0.7375796453827154
1648845163.44122,-0.362548828125,0.67889404296875,0.3428955078125,0.53863525390625,1.8800000000000001,0.11,0.05,-0.5787753811072764,0.7242516274666438
1648845163.488801,-0.3399658203125,0.7138671875,0.347412109375,0.50408935546875,3.69,-0.25,-2.5,-0.4320670625015548,0.7966043132139705
1648845163.549603,-0.3218994140625,0.7354736328125,0.35479736328125,0.47918701171875,2.85,-0.51,-1.57,-0.3487322225279496,0.8133617782815676
1648845163.6112053,-0.31243896484375,0.74847412109375,0.36260986328125,0.458984375,0.49,0.05,-0.26,-0.3114186859825554,0.8090698577796714
1648845163.6722848,-0.3046875,0.75579833984375,0.37457275390625,0.44232177734375,0.08,0.58,-1.03,-0.27418145398667176,0.8051671454756422
