PARAMS,swe-User,G Threshold =>,1.47,,Fall Detect Frequency [Hz],10,,,
Time_Begin,Fri Apr  1 16:44:11 2022,,Fall Event Recorded?,True,,False Positive?,False,,
Time End,Fri Apr  1 16:44:24 2022,,Fall Time,NULL,NULL,,,,
,,,,,,,,,
SWAY METRICS,,Mean Sway Distance [m],0.9289772014716116,,Mean Sway Velocity [m/s],,0.013117415051387332,,
,,,,,,,,,
Epoch Time [s],Quat_1,Quat_2,Quat_3,Quat_4,Lin_Acc_1 [m/s^2],Lin_Acc_2,Lin_Acc_3,C.O.P._x,C.O.P._y
1648845851.7656736,0.13470458984375,-0.6295166015625,-0.23907470703125,-0.7269287109375,0.08,0.0,-0.07,0.831739747627217,-0.4263064054884166
1648845851.817145,0.13470458984375,-0.6295166015625,-0.23907470703125,-0.7269287109375,0.09,-0.04,0.09,0.831739747627217,-0.4263064054884166
1648845851.8801148,0.1322021484375,-0.62908935546875,-0.240234375,-0.72735595703125,-0.53,-0.05,-0.19,0.836840847497701,-0.416156201406672
1648845851.9448924,0.1253662109375,-0.6346435546875,-0.2401123046875,-0.72381591796875,2.24,0.27,-0.09,0.8654291177603998,-0.3559979786407672
1648845852.0005796,0.12261962890625,-0.63812255859375,-0.239990234375,-0.72119140625,-1.11,-0.8,-0.53,0.880041508552708,-0.3197041596856382
1648845852.0472834,0.12237548828125,-0.6461181640625,-0.2445068359375,-0.71258544921875,0.35000000000000003,-0.05,0.01,0.912966572608718,-0.21404435866673502
1648845852.154929,0.1187744140625,-0.65625,-0.24725341796875,-0.70294189453125,0.36,0.41000000000000003,0.56,0.9352888403764348,-0.07868570018100655
1648845852.2021103,0.1142578125,-0.66668701171875,-0.25164794921875,-0.69219970703125,0.07,-0.29,0.34,0.9357233928079046,0.07302334649991234
1648845852.2629917,0.11102294921875,-0.6741943359375,-0.2542724609375,-0.6844482421875,0.31,-0.11,0.58,0.9215722924304734,0.17470205697336705
1648845852.3092117,0.109130859375,-0.6802978515625,-0.2547607421875,-0.678466796875,-0.46,0.21,0.1,0.9035516744877735,0.24880511568147548
1648845852.3714998,0.10845947265625,-0.687744140625,-0.258056640625,-0.6697998046875,0.6,0.49,-0.1,0.8706341314170144,0.3428887607906203
1648845852.4353435,0.10736083984375,-0.70159912109375,-0.26275634765625,-0.65362548828125,1.54,0.88,-0.73,0.7923104716677625,0.4901154591542058
1648845852.4935753,0.10723876953125,-0.72125244140625,-0.27398681640625,-0.6270751953125,0.78,0.5,-0.5700000000000001,0.6609079789620389,0.6421361919077226
1648845852.5550094,0.10662841796875,-0.73907470703125,-0.283935546875,-0.6014404296875,1.92,1.17,-0.1,0.5508718125486555,0.7217026293256522
1648845852.6163778,0.0992431640625,-0.75347900390625,-0.28515625,-0.58404541015625,0.08,-0.07,-0.6,0.4921511525382041,0.7487557283150097
1648845852.686165,0.08831787109375,-0.765869140625,-0.280517578125,-0.57183837890625,-0.24,0.0,-0.26,0.4595936524812092,0.7574784838466881
