PARAMS,swe-User,G Threshold =>,1.47,,Fall Detect Frequency [Hz],10,,,
Time_Begin,Fri Apr  1 16:35:50 2022,,Fall Event Recorded?,True,,False Positive?,False,,
Time End,Fri Apr  1 16:36:03 2022,,Fall Time,NULL,NULL,,,,
,,,,,,,,,
SWAY METRICS,,Mean Sway Distance [m],0.9295471059848723,,Mean Sway Velocity [m/s],,0.0765561615232287,,
,,,,,,,,,
Epoch Time [s],Quat_1,Quat_2,Quat_3,Quat_4,Lin_Acc_1 [m/s^2],Lin_Acc_2,Lin_Acc_3,C.O.P._x,C.O.P._y
1648845350.7541604,0.16876220703125,-0.6383056640625,-0.25103759765625,-0.70782470703125,0.1,0.0,0.13,0.8648172426493528,-0.36065053615420917
1648845350.8147292,0.168701171875,-0.63800048828125,-0.25067138671875,-0.708251953125,0.07,0.09,-0.1,0.8621321161857796,-0.36688413393609143
1648845350.876331,0.16900634765625,-0.636962890625,-0.2503662109375,-0.709228515625,0.06,0.01,0.01,0.8554399730545857,-0.38183295597815176
1648845350.9380925,0.16912841796875,-0.63671875,-0.25030517578125,-0.70947265625,0.04,0.17,0.13,0.8537618392278934,-0.3855701297799915
1648845350.9986913,0.16864013671875,-0.63671875,-0.24951171875,-0.7098388671875,0.0,0.23,0.24,0.851640423268596,-0.3900301619443722
1648845351.061746,0.166259765625,-0.6358642578125,-0.24774169921875,-0.7117919921875,-0.19,0.29,-0.03,0.8443805294845276,-0.40496174952439445
1648845351.1218626,0.16162109375,-0.63665771484375,-0.2470703125,-0.71240234375,-0.44,0.56,0.03,0.8528142279169288,-0.38714981333872206
1648845351.2067683,0.15289306640625,-0.63909912109375,-0.24346923828125,-0.71337890625,0.25,0.0,0.11,0.8639450463905268,-0.3620521210311361
1648845351.2598464,0.14801025390625,-0.64398193359375,-0.23345947265625,-0.71337890625,0.12,0.25,0.32,0.8616170241244855,-0.3680577016344892
1648845351.3695076,0.13507080078125,-0.64874267578125,-0.21990966796875,-0.71588134765625,-0.11,0.18,0.16,0.8589864521860372,-0.3739933661512201
1648845351.4300199,0.1197509765625,-0.6583251953125,-0.20379638671875,-0.71466064453125,-0.22,-0.03,0.24,0.8788235069947244,-0.32649407756158555
