PARAMS,swe-User,G Threshold =>,1.47,,Fall Detect Frequency [Hz],10,,,
Time_Begin,Fri Apr  1 16:29:43 2022,,Fall Event Recorded?,True,,False Positive?,False,,
Time End,Fri Apr  1 16:30:00 2022,,Fall Time,NULL,NULL,,,,
,,,,,,,,,
SWAY METRICS,,Mean Sway Distance [m],0.9024184039916008,,Mean Sway Velocity [m/s],,0.00872442432351547,,
,,,,,,,,,
Epoch Time [s],Quat_1,Quat_2,Quat_3,Quat_4,Lin_Acc_1 [m/s^2],Lin_Acc_2,Lin_Acc_3,C.O.P._x,C.O.P._y
1648844983.7064779,-0.169921875,0.7020263671875,0.18255615234375,0.66705322265625,-0.19,0.1,-0.08,0.08874585210515577,0.9331932033174094
1648844983.7668083,-0.16986083984375,0.70196533203125,0.18267822265625,0.6671142578125,-0.22,0.09,-0.1,0.09408477867058877,0.9326935871917768
1648844984.032424,-0.16961669921875,0.7017822265625,0.18243408203125,0.66741943359375,-0.18,0.08,-0.14,0.09870606237485538,0.9322281488434645
1648844984.087481,-0.1689453125,0.70123291015625,0.18170166015625,0.66839599609375,-0.2,0.04,-0.05,0.11228337762341989,0.9308291995897408
1648844984.1370807,-0.16876220703125,0.7010498046875,0.1815185546875,0.668701171875,-0.19,0.07,-0.11,0.11727720246913631,0.9302660837826359
1648844984.2452362,-0.16790771484375,0.7010498046875,0.1806640625,0.6690673828125,-0.21,0.04,-0.12,0.12204706545308357,0.929574191629522
1648844984.3071911,-0.16705322265625,0.701416015625,0.17999267578125,0.66912841796875,-0.19,0.01,-0.1,0.12462326561455644,0.9292738760794355
1648844984.3897529,-0.1669921875,0.70147705078125,0.1800537109375,0.6690673828125,-0.2,0.04,-0.09,0.12643167341491238,0.9290250988865885
1648844984.4448109,-0.16644287109375,0.70166015625,0.17950439453125,0.669189453125,-0.19,0.04,-0.06,0.12658030832650236,0.9290387493862823
1648844984.506314,-0.16644287109375,0.70166015625,0.17950439453125,0.669189453125,-0.19,0.05,-0.1,0.12658030832650236,0.9290387493862823
1648844984.5523515,-0.1663818359375,0.70166015625,0.1793212890625,0.669189453125,-0.14,0.09,-0.05,0.12371102692501167,0.9293457296749147
1648844984.6139557,-0.166259765625,0.701416015625,0.17803955078125,0.6697998046875,-0.06,0.05,-0.09,0.1036482780417207,0.9318458622953368
1648844984.660755,-0.16497802734375,0.70123291015625,0.17852783203125,0.67022705078125,-0.45,0.23,-0.28,0.15564697454280874,0.9246555468902143
1648844984.7221014,-0.16455078125,0.703369140625,0.17724609375,0.66845703125,-0.14,0.02,-0.26,0.09800229918660555,0.9323234477290804
1648844984.8294575,-0.1656494140625,0.7066650390625,0.1719970703125,0.666015625,-0.15,0.13,-0.26,-0.0808900789298912,0.9335904436002687
1648844984.8334248,-0.16595458984375,0.7080078125,0.16943359375,0.66522216796875,0.07,0.63,0.81,-0.1480828776042065,0.9252687485100631
1648844984.8914568,-0.1650390625,0.708740234375,0.1644287109375,0.6658935546875,-1.58,0.36,0.71,-0.23176578730894729,0.9079582716363952
1648844984.9534569,-0.1610107421875,0.71051025390625,0.1605224609375,0.66595458984375,0.09,-0.08,-0.5,-0.22353003319931164,0.9098874845223927
1648844985.0143778,-0.16650390625,0.71319580078125,0.15789794921875,0.662353515625,-0.11,0.02,-0.33,-0.3649265390030772,0.8625662051100288
1648844985.0973277,-0.1722412109375,0.721923828125,0.15570068359375,0.65185546875,-0.26,-0.41000000000000003,-0.11,-0.4218925247893425,0.8341893808921881
1648844985.2143984,-0.17529296875,0.7374267578125,0.15325927734375,0.634033203125,-0.24,-0.2,0.52,-0.40415298767863606,0.8377734113356902
1648844985.2762928,-0.1785888671875,0.76171875,0.1514892578125,0.60406494140625,0.01,0.2,0.84,-0.3718779402139034,0.8397808061940698
1648844985.344741,-0.18060302734375,0.77801513671875,0.15179443359375,0.582275390625,0.79,0.61,0.7000000000000001,-0.3532244390828929,0.8356627636602416
1648844985.405254,-0.18341064453125,0.79254150390625,0.1539306640625,0.560791015625,0.56,-1.42,-0.13,-0.3401379435364001,0.8270890632261448
1648844985.46098,-0.18658447265625,0.80889892578125,0.1673583984375,0.5318603515625,4.57,-0.09,-0.2,-0.3018581343450337,0.8202983896375283
1648844985.5221736,-0.1810302734375,0.8204345703125,0.16357421875,0.51702880859375,1.83,1.92,-0.38,-0.2860226687295737,0.811437934392475
