PARAMS,swe-User,G Threshold =>,1.47,,Fall Detect Frequency [Hz],10,,,
Time_Begin,Fri Apr  1 16:45:46 2022,,Fall Event Recorded?,False,,False Positive?,False,,
Time End,Fri Apr  1 16:45:58 2022,,Fall Time,NULL,NULL,,,,
,,,,,,,,,
SWAY METRICS,,Mean Sway Distance [m],0.8844808840467718,,Mean Sway Velocity [m/s],,0.004152522099117479,,
,,,,,,,,,
Epoch Time [s],Quat_1,Quat_2,Quat_3,Quat_4,Lin_Acc_1 [m/s^2],Lin_Acc_2,Lin_Acc_3,C.O.P._x,C.O.P._y
1648845947.0389445,0.12030029296875,-0.62225341796875,-0.22686767578125,-0.739501953125,0.07,-0.03,0.09,0.7833958197107158,-0.5041578997580838
1648845947.0488727,0.102294921875,-0.64111328125,-0.2198486328125,-0.7281494140625,-0.28,-0.39,0.43,0.8623065522437627,-0.36302060860190066
1648845947.159477,0.0975341796875,-0.65081787109375,-0.2156982421875,-0.721435546875,-0.35000000000000003,-0.01,1.26,0.8927826297120433,-0.2846779555045166
1648845947.220192,0.0943603515625,-0.66021728515625,-0.2200927734375,-0.71185302734375,0.43,0.2,0.8300000000000001,0.9260027871345556,-0.15077194331493454
1648845947.2665954,0.0921630859375,-0.6705322265625,-0.22808837890625,-0.69989013671875,0.76,-0.58,0.2,0.9385348544893144,0.015510285062784849
1648845947.328599,0.09332275390625,-0.6790771484375,-0.23223876953125,-0.6900634765625,-0.33,-0.8300000000000001,0.23,0.9274826032441835,0.1416683252368175
1648845947.3940692,0.0953369140625,-0.684814453125,-0.2369384765625,-0.6824951171875,-0.3,-0.31,0.06,0.9083883558607271,0.23182675578648027
1648845947.4654453,0.0938720703125,-0.69024658203125,-0.24151611328125,-0.67559814453125,0.01,0.51,-0.05,0.8850666364621391,0.30587768193761644
1648845947.574425,0.091796875,-0.70220947265625,-0.2498779296875,-0.66033935546875,0.78,0.55,0.91,0.8217010898959581,0.44169682619005607
1648845947.863593,0.0904541015625,-0.72216796875,-0.2598876953125,-0.6346435546875,2.02,0.68,0.0,0.699811548698055,0.6028984235316148
1648845947.8700097,0.0810546875,-0.7506103515625,-0.27459716796875,-0.59552001953125,1.71,1.0,-0.6,0.5582982668412493,0.7082329652151594
1648845948.124152,0.062744140625,-0.7760009765625,-0.2935791015625,-0.5546875,0.51,1.54,-0.42,0.48647786399889004,0.7206754024048629
1648845948.1246574,0.06146240234375,-0.77880859375,-0.3013916015625,-0.54669189453125,0.46,0.55,-0.07,0.4783897283792084,0.7176629504732706
1648845948.2365544,0.0718994140625,-0.767333984375,-0.32537841796875,-0.5478515625,0.59,-0.87,0.8200000000000001,0.5016290614540072,0.7041967755094397
1648845948.2365544,0.07452392578125,-0.76019287109375,-0.32421875,-0.55804443359375,-0.8300000000000001,-0.71,1.23,0.5273034840971413,0.6964107255725721
1648845948.2989645,0.08099365234375,-0.748291015625,-0.30743408203125,-0.582275390625,-1.78,0.66,0.43,0.5711977195628204,0.686239470509395
1648845948.3594768,0.0648193359375,-0.747802734375,-0.2930908203125,-0.5921630859375,-0.81,-0.07,0.42,0.6128229693395828,0.6567333722017754
1648845948.4666674,0.04644775390625,-0.745849609375,-0.27325439453125,-0.605712890625,-1.21,-0.67,0.64,0.6635375458646621,0.6167806764938106
1648845948.4671633,0.03839111328125,-0.744873046875,-0.26239013671875,-0.61224365234375,-1.9000000000000001,-0.28,0.75,0.6851010194445388,0.5982111249487241
